ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.50249271,0.23914497,21.589359,21.448851,21.540859,21.966274,21.992308,21.970385,21.739925,21.821751,22.247252,21.296341,21.873894,21.435972,21.643366,22.25526,20.595051
1.50026355,0.32539179,23.927851,22.759087,22.112741,21.863857,21.68815,24.038155,22.835117,22.298811,21.862556,21.441465,24.128962,22.376404,22.102167,21.610264,20.185135
1.50114229,0.41790265,22.678167,21.769848,20.747156,20.259604,19.82016,22.85309,21.540869,20.52113,20.024765,19.519291,20.953573,20.58357,19.564571,19.139956,18.488569
1.50048318,0.32881121,23.536879,23.316345,23.49276,22.52891,21.192364,24.183496,23.447569,23.532177,22.924793,21.108408,25.797583,26.242979,26.703152,24.148375,21.790977
1.50128109,0.22215249,23.079159,22.162556,21.646692,21.37155,20.725559,22.795998,22.408691,21.735445,21.515516,21.054289,21.882935,21.51335,21.176434,20.771873,20.106356
1.5013831,0.37565859,24.151627,23.329718,23.46524,23.455328,20.945097,24.350456,23.768559,23.860104,23.622074,21.278069,24.317331,23.756519,24.11545,23.219297,21.335289
1.50205151,0.25478395,23.559263,22.966608,22.609406,22.911879,21.527678,23.509834,23.275505,22.891996,22.687244,21.711662,22.960848,22.860659,22.405264,21.87528,21.089859
1.5022835,0.39102032,23.77836,23.237633,22.17775,22.232838,21.787661,23.177267,23.462559,22.578672,22.343172,22.157623,22.423811,23.423431,22.041458,21.698399,21.207102
1.50264902,0.31017099,22.815329,22.955782,22.212654,21.781466,21.541851,23.29129,23.137451,22.280096,21.953548,21.170092,24.877369,23.467966,21.887684,21.228838,20.19029
1.50331729,0.27846761,24.504652,22.336966,20.750227,20.25919,19.801647,24.413656,22.39439,20.98027,20.456326,19.906876,23.580931,22.133667,20.555101,20.144762,19.380014
1.50331729,0.27846761,24.504654,22.326077,20.749371,20.257858,19.798904,24.451979,22.382153,20.975763,20.457317,19.905735,22.924459,22.12587,20.542768,20.143459,19.355297
1.50211426,0.27977243,24.16548,23.282705,23.159691,22.400299,21.195637,24.627573,23.267736,23.03829,22.17548,21.43828,25.75757,22.664829,22.659378,21.545393,20.602741
1.50341145,0.37500302,23.888597,25.026527,23.569565,21.878382,21.497587,23.469694,25.033066,24.252399,22.415813,21.425272,22.761988,24.730537,24.49641,22.102081,21.573549
1.50521447,0.33013111,23.233658,22.847923,22.048227,21.431467,23.375359,23.137402,22.925713,22.156908,21.591946,24.021729,23.661598,22.451881,21.703987,21.080744,24.371857
1.50560594,0.25076966,23.987064,22.224781,20.905235,20.294495,19.828321,23.749081,22.246809,21.00568,20.379866,19.907894,27.174374,21.217834,20.028854,19.260691,18.688671
1.50626508,0.35269006,23.227646,23.199217,21.954922,21.2614,21.074018,23.053217,23.206963,22.198099,21.359015,21.170113,22.751469,22.776423,21.847105,21.057198,21.868172
1.50659449,0.36143142,23.509138,23.130327,22.213623,21.924299,21.325603,23.551437,23.433783,22.631985,21.957191,21.619799,23.534945,23.0707,22.361143,21.630138,21.049761
1.5070059,0.22386209,26.386404,23.241209,25.329247,25.004229,23.647444,25.543413,23.50897,24.462202,24.785225,23.298132,24.591391,25.07188,24.535275,24.479506,22.728197
1.50261248,0.3577452,25.316866,24.293531,22.609329,21.688675,20.848801,24.329792,23.896608,23.073528,22.017187,21.170799,24.267973,23.290501,22.895639,21.79236,20.795446
1.503677,0.20874368,23.677889,23.51902,22.166525,22.103045,22.05352,23.826641,23.179129,22.066481,21.855534,21.573534,22.829113,22.37607,21.525274,20.941525,21.555328
1.50533643,0.39903505,24.276457,24.198469,23.156567,22.153433,21.076422,24.231771,23.96982,23.266439,22.444332,21.138767,24.761473,23.422316,22.347881,21.631653,22.238628
1.50549161,0.29987673,25.3696,24.945929,24.861149,22.286572,22.954361,24.696409,25.23811,25.088165,22.734552,23.13871,24.970608,25.382624,25.170212,22.817516,23.563089
1.50735415,0.26083174,24.528204,24.14299,23.88493,22.742949,21.481873,23.976566,23.993017,24.526491,22.757175,21.44672,22.198301,23.878414,24.6908,22.41156,20.1966
1.50138902,0.04112474,18.969622,17.082378,16.328808,16.064981,15.86715,19.274786,17.407652,16.654757,16.389374,16.222986,18.971153,17.102741,16.341316,16.069477,15.90217
1.50137634,0.04113012,18.969229,17.081837,16.328522,16.064167,15.868121,19.273731,17.405729,16.653788,16.38653,16.225901,18.972416,17.101118,16.340481,16.065586,15.911006
1.50619133,0.1158731,24.883314,21.7598,20.368977,19.130693,18.462635,24.790945,22.01095,20.679508,19.460577,18.793694,24.367237,21.764719,20.353548,19.109594,18.428127
1.50249032,0.12136989,25.405119,24.300823,24.634434,22.348696,20.900696,23.422283,24.205624,24.367088,21.608482,20.881367,26.428175,23.412722,25.801361,20.948936,20.531824
1.50534916,0.12158924,25.768169,25.376305,24.646858,21.987625,24.249025,25.148163,24.752983,24.373438,22.290279,23.170834,24.239647,23.893642,24.802238,21.664494,22.704546
1.50052585,0.12140638,22.707718,24.45079,23.980446,22.099552,21.431135,23.784084,25.230034,23.988102,22.275103,21.54637,24.543533,25.135855,23.750652,22.439398,21.489101
1.50610416,0.11883733,25.297321,24.101864,24.191181,22.517876,22.176941,24.595427,23.861229,23.532667,22.243759,22.004478,23.839025,22.985741,22.337734,21.067585,21.153242
1.50332791,0.17713248,22.455879,19.705872,18.372484,17.665234,17.290163,22.860106,20.084898,18.716963,18.021528,17.648163,22.865198,19.817743,18.432722,17.721085,17.355595
1.5047477,0.19196649,23.128267,20.177183,18.717155,17.395634,16.671488,23.103304,20.570639,19.06883,17.741055,17.023121,22.001272,20.303816,18.775921,17.451422,16.716677
1.50474017,0.19196414,23.132063,20.174498,18.714941,17.394342,16.673445,23.033451,20.56699,19.063692,17.737123,17.024059,21.981636,20.328629,18.774218,17.448093,16.72928
1.50506857,0.11308958,23.207281,20.671616,19.305099,18.493181,18.095127,23.581137,20.995029,19.640987,18.852791,18.461226,24.573956,20.719542,19.365871,18.555752,18.165119
1.50057552,0.05475675,23.86137,20.890629,19.505556,18.294062,17.655268,24.387114,21.219315,19.838058,18.645937,18.02475,24.598118,20.966808,19.558655,18.337015,17.740208
1.50259892,0.19885163,23.607321,20.554575,19.441483,19.005156,18.739698,23.525448,20.96188,19.800983,19.344255,19.081881,23.831106,20.692253,19.539991,19.064251,18.770222
1.50058465,0.19460259,21.947256,26.251213,24.757757,23.310999,23.854864,22.577351,26.350477,24.46817,23.706917,23.664545,24.009003,26.920109,23.57579,23.877832,24.163433
1.50073244,0.1880125,21.864616,25.746973,25.469425,24.699663,24.190397,22.328632,25.503307,25.591055,24.516823,23.474857,22.141861,25.045134,25.435822,24.861929,22.750824
1.50216384,0.19190324,21.859734,24.538797,24.306936,23.440922,22.795641,22.367905,24.531769,25.1642,23.651472,23.570457,22.106735,24.349001,26.326044,22.380375,24.883238
1.50036001,0.03532552,22.38102,21.806971,21.31076,21.048567,20.482519,23.143736,22.091228,21.619318,21.490791,21.105305,22.841125,21.74132,21.375841,21.608435,20.809748
1.50042617,0.10921008,22.9244,21.873983,21.533504,21.249043,21.097429,23.147461,22.001268,21.612617,21.207415,21.461643,24.294132,21.594578,21.317621,20.837452,23.641613
1.50041122,0.16702924,22.399321,22.399899,21.810322,21.212364,21.04427,22.679903,22.722174,22.005737,21.38431,21.454792,21.383356,22.097075,21.39344,21.153591,20.745422
1.50108422,0.07163201,23.901398,22.961275,21.834061,20.071192,19.195257,25.2425,23.314423,22.162992,20.415661,19.662987,26.473263,23.200403,21.801584,20.16585,19.486444
1.50134595,0.18115442,24.262579,22.286093,21.629728,21.041046,20.898211,24.116575,22.118959,21.321499,20.702534,20.493307,26.16828,21.0504,20.347395,20.064365,19.228416
1.50231511,0.01486063,22.836088,22.744635,21.862177,21.407074,21.166389,23.211275,23.036432,22.107037,21.738562,21.458181,23.985209,22.778957,21.652285,21.171019,20.84041
1.50291244,0.01019762,23.526312,23.072212,24.3487,23.040083,22.284908,23.489962,23.771788,24.264935,23.268433,22.756601,23.561098,23.588371,25.896145,24.100288,21.765879
1.50369694,0.20873921,23.784678,22.785934,22.296885,21.905462,21.241343,23.301989,22.791042,22.121092,21.683441,21.561886,25.691383,22.300001,21.16297,20.811293,19.152979
1.50527842,0.06359271,22.386713,22.190794,21.631021,21.63275,22.892584,22.488394,22.361008,21.674829,21.662441,21.986151,21.812918,21.784815,21.469944,21.419632,21.437433
1.50574008,0.01765111,23.544662,22.631699,20.843828,20.283438,19.707283,23.243856,22.731285,21.007864,20.402575,19.910173,22.424944,21.971161,20.633116,19.977997,19.311396
