ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.027841,0.74209081,23.667227,25.698828,22.508488,22.663507,22.529602,24.051586,24.886454,22.86445,23.01606,22.822239,24.987537,23.212708,22.779028,26.673901,23.562336
1.02716182,0.73715977,23.215399,24.018991,22.323418,21.392666,20.761366,23.417347,24.262182,22.539026,21.800001,21.125664,22.136576,23.242264,22.114536,21.210236,20.249744
1.02554017,0.81830399,23.467207,23.447485,22.134863,22.157101,22.627872,23.55265,23.405647,22.368467,22.145784,21.99329,21.354959,21.594873,21.314383,20.832829,20.018282
1.05100897,0.77547449,23.525652,20.889931,19.554476,18.847395,18.401165,24.129339,21.183285,19.910719,19.208969,18.773382,25.216648,20.873379,19.575949,18.927664,18.516451
1.05133538,0.7251156,23.181431,20.438894,18.946289,17.720478,17.031433,23.081156,20.72464,19.315266,18.077898,17.38924,22.487122,20.416412,19.048355,17.77766,17.123322
1.05020866,0.78257121,23.821621,22.822159,21.50049,21.318949,21.321749,23.021009,22.652006,21.536697,21.167753,20.7871,21.668407,22.111633,20.755848,20.702862,20.106388
1.05043297,0.7507608,22.891264,21.669516,19.663282,19.177904,18.930021,22.991806,21.509621,19.753677,19.1,18.787066,20.526022,19.242516,17.710291,17.088171,16.957237
1.04692349,0.75224228,24.302309,21.630825,19.707165,19.166002,18.823666,23.693163,21.537535,19.835308,19.188295,18.803289,22.065889,20.235451,18.678915,17.994265,17.903439
1.05043296,0.75076079,22.593655,21.667673,19.664478,19.178156,18.93008,22.938095,21.511627,19.752237,19.10235,18.787785,22.419672,20.224073,18.602209,17.920889,17.730389
1.04855767,0.74996729,23.108526,22.361988,20.884129,20.388662,20.266527,23.47962,22.19212,20.965866,20.342836,20.123093,25.694126,21.173998,19.947514,19.348288,19.650841
1.04967016,0.75194796,24.595407,23.268484,21.741337,21.32785,20.55335,25.149364,23.180536,21.753645,21.157953,20.794346,26.104933,22.420231,21.30242,20.904348,20.292809
1.04836256,0.75097089,24.47818,23.352905,23.048592,23.556234,22.680412,24.197008,23.353245,22.323492,22.02939,22.090378,25.057564,23.530266,22.192951,22.126772,21.513191
1.04908371,0.74442838,23.531734,21.849249,19.970516,19.414553,19.022444,23.798719,21.783255,20.074108,19.404123,19.006973,23.085087,21.117214,19.33672,18.63139,18.225504
1.05061162,0.78799712,23.032125,22.14344,20.190655,19.555721,19.143442,22.774239,22.186644,20.352076,19.626211,19.113798,22.469765,21.575302,19.672802,19.023333,18.478516
